Date,Open,High,Low,Close,Adj Close,Volume
1997-03-03,3262.770020,3270.760010,3245.699951,3258.739990,3258.739990,0
1997-03-04,3285.270020,3345.830078,3285.270020,3345.090088,3345.090088,0
1997-03-05,3342.510010,3392.129883,3332.889893,3375.449951,3375.449951,0
1997-03-06,3403.080078,3441.510010,3389.399902,3396.550049,3396.550049,0
1997-03-07,3394.850098,3425.080078,3363.860107,3419.510010,3419.510010,0
1997-03-10,3426.800049,3442.060059,3410.370117,3426.770020,3426.770020,0
1997-03-11,3448.250000,3475.179932,3429.899902,3430.949951,3430.949951,0
1997-03-12,3428.610107,3443.810059,3375.800049,3382.399902,3382.399902,0
1997-03-13,3349.699951,3370.889893,3332.320068,3367.820068,3367.820068,0
1997-03-14,3351.459961,3415.290039,3322.239990,3404.290039,3404.290039,0
1997-03-17,3400.290039,3404.040039,3329.500000,3337.110107,3337.110107,0
1997-03-18,3344.600098,3366.229980,3288.800049,3289.590088,3289.590088,0
1997-03-19,3299.879883,3320.959961,3293.909912,3305.719971,3305.719971,0
1997-03-20,3311.429932,3311.429932,3219.600098,3247.030029,3247.030029,0
1997-03-21,3279.929932,3313.610107,3278.969971,3288.520020,3288.520020,0
1997-03-24,3309.169922,3328.350098,3299.320068,3302.570068,3302.570068,0
1997-03-25,3309.419922,3378.620117,3309.389893,3374.929932,3374.929932,0
1997-03-26,3359.489990,3442.870117,3350.919922,3439.219971,3439.219971,0
1997-03-27,3448.770020,3466.469971,3405.449951,3407.830078,3407.830078,0
1997-03-28,null,null,null,null,null,null
1997-03-31,null,null,null,null,null,null
1997-04-01,3329.149902,3329.149902,3260.270020,3281.459961,3281.459961,0
1997-04-02,3307.030029,3316.310059,3203.340088,3210.939941,3210.939941,0
1997-04-03,3218.689941,3233.530029,3178.800049,3212.820068,3212.820068,0
1997-04-04,3228.659912,3262.129883,3209.449951,3235.350098,3235.350098,0
1997-04-07,3266.340088,3344.489990,3266.340088,3342.770020,3342.770020,0
1997-04-08,3361.479980,3364.459961,3314.209961,3328.129883,3328.129883,0
1997-04-09,3349.010010,3376.899902,3345.530029,3364.760010,3364.760010,0
1997-04-10,3353.129883,3358.840088,3333.409912,3352.580078,3352.580078,0
1997-04-11,3365.199951,3381.179932,3304.830078,3319.239990,3319.239990,0
1997-04-14,3281.739990,3302.939941,3257.699951,3297.520020,3297.520020,0
1997-04-15,3330.379883,3373.030029,3325.639893,3369.260010,3369.260010,0
1997-04-16,3389.760010,3389.760010,3328.909912,3347.540039,3347.540039,0
1997-04-17,3344.199951,3389.159912,3344.199951,3361.800049,3361.800049,0
1997-04-18,3356.719971,3369.370117,3339.280029,3361.199951,3361.199951,0
1997-04-21,3317.250000,3348.500000,3306.149902,3328.409912,3328.409912,0
1997-04-22,3327.709961,3357.750000,3325.750000,3348.899902,3348.899902,0
1997-04-23,3389.739990,3406.870117,3365.189941,3366.870117,3366.870117,0
1997-04-24,3378.679932,3412.000000,3378.679932,3396.489990,3396.489990,0
1997-04-25,3381.959961,3392.729980,3351.209961,3357.570068,3357.570068,0
1997-04-28,3374.709961,3379.780029,3360.729980,3372.959961,3372.959961,0
1997-04-29,3382.879883,3435.709961,3378.020020,3425.860107,3425.860107,0
1997-04-30,3448.580078,3452.530029,3416.110107,3438.090088,3438.090088,0
1997-05-01,null,null,null,null,null,null
1997-05-02,3453.340088,3504.270020,3448.810059,3491.080078,3491.080078,0
1997-05-05,3510.689941,3566.600098,3507.750000,3565.689941,3565.689941,0
1997-05-06,3592.100098,3612.459961,3537.979980,3548.520020,3548.520020,0
1997-05-07,3555.860107,3561.080078,3522.110107,3537.449951,3537.449951,0
1997-05-08,null,null,null,null,null,null
1997-05-09,3532.889893,3565.419922,3530.489990,3533.209961,3533.209961,0
1997-05-12,3554.860107,3593.889893,3543.110107,3593.139893,3593.139893,0
1997-05-13,3610.850098,3611.100098,3556.719971,3559.290039,3559.290039,0
1997-05-14,3570.449951,3607.550049,3568.290039,3588.570068,3588.570068,0
1997-05-15,3574.570068,3577.300049,3550.620117,3564.850098,3564.850098,0
1997-05-16,3584.810059,3617.860107,3562.580078,3569.260010,3569.260010,0
1997-05-19,null,null,null,null,null,null
1997-05-20,3558.229980,3561.129883,3509.260010,3516.199951,3516.199951,0
1997-05-21,3541.899902,3608.469971,3541.899902,3600.399902,3600.399902,0
1997-05-22,3601.070068,3627.429932,3569.320068,3575.439941,3575.439941,0
1997-05-23,3595.840088,3622.270020,3578.199951,3621.719971,3621.719971,0
1997-05-26,3622.840088,3676.870117,3598.560059,3669.310059,3669.310059,0
1997-05-27,3680.350098,3691.560059,3649.550049,3665.429932,3665.429932,0
1997-05-28,3680.669922,3696.570068,3623.189941,3626.600098,3626.600098,0
1997-05-29,3635.379883,3635.379883,3635.379883,3635.379883,3635.379883,0
1997-05-30,3617.969971,3617.969971,3544.149902,3562.729980,3562.729980,0
1997-06-02,3551.010010,3618.239990,3544.489990,3596.399902,3596.399902,0
1997-06-03,3602.949951,3655.830078,3602.949951,3655.590088,3655.590088,0
1997-06-04,3659.459961,3669.560059,3643.979980,3651.590088,3651.590088,0
1997-06-05,3650.560059,3690.850098,3650.530029,3684.600098,3684.600098,0
1997-06-06,3690.120117,3707.729980,3681.219971,3700.530029,3700.530029,0
1997-06-09,3717.100098,3734.050049,3662.129883,3668.610107,3668.610107,0
1997-06-10,3678.239990,3681.439941,3644.520020,3671.159912,3671.159912,0
1997-06-11,3675.679932,3686.129883,3662.909912,3671.870117,3671.870117,0
1997-06-12,3694.399902,3739.280029,3688.310059,3737.159912,3737.159912,0
1997-06-13,3754.290039,3762.580078,3732.149902,3752.370117,3752.370117,0
1997-06-16,3766.760010,3775.199951,3742.790039,3750.020020,3750.020020,0
1997-06-17,3754.500000,3767.060059,3704.469971,3721.179932,3721.179932,0
1997-06-18,3721.290039,3734.040039,3707.780029,3730.560059,3730.560059,0
1997-06-19,3739.860107,3791.310059,3739.860107,3777.560059,3777.560059,0
1997-06-20,3785.399902,3801.350098,3751.610107,3788.540039,3788.540039,0
1997-06-23,3773.239990,3775.159912,3739.139893,3748.790039,3748.790039,0
1997-06-24,3712.929932,3775.080078,3709.580078,3761.070068,3761.070068,0
1997-06-25,3782.580078,3820.939941,3771.080078,3819.520020,3819.520020,0
1997-06-26,3799.770020,3836.909912,3798.350098,3820.159912,3820.159912,0
1997-06-27,3826.370117,3829.760010,3785.860107,3809.919922,3809.919922,0
1997-06-30,3815.270020,3826.139893,3756.649902,3766.889893,3766.889893,0
1997-07-01,3782.709961,3835.840088,3782.590088,3834.840088,3834.840088,0
1997-07-02,3840.320068,3870.810059,3837.040039,3867.530029,3867.530029,0
1997-07-03,3882.479980,3944.340088,3870.570068,3939.729980,3939.729980,0
1997-07-04,3965.370117,3965.610107,3912.879883,3946.729980,3946.729980,0
1997-07-07,3956.310059,4003.830078,3940.010010,4003.350098,4003.350098,0
1997-07-08,3986.649902,4030.540039,3982.100098,4030.100098,4030.100098,0
1997-07-09,4050.370117,4067.510010,4008.810059,4026.969971,4026.969971,0
1997-07-10,4029.429932,4032.760010,3978.429932,4000.649902,4000.649902,0
1997-07-11,4018.209961,4074.300049,4018.209961,4074.300049,4074.300049,0
1997-07-14,4093.699951,4151.509766,4090.270020,4142.189941,4142.189941,0
1997-07-15,4127.549805,4157.200195,4108.839844,4139.680176,4139.680176,0
1997-07-16,4164.609863,4234.870117,4163.319824,4223.689941,4223.689941,0
1997-07-17,4250.259766,4272.549805,4182.399902,4203.910156,4203.910156,0
1997-07-18,4207.160156,4209.299805,4110.140137,4131.939941,4131.939941,0
1997-07-21,4183.759766,4211.669922,4086.560059,4139.959961,4139.959961,0
1997-07-22,4167.129883,4301.919922,4167.129883,4297.640137,4297.640137,0
1997-07-23,4359.049805,4441.089844,4355.560059,4384.819824,4384.819824,0
1997-07-24,4382.600098,4449.330078,4315.359863,4320.520020,4320.520020,0
1997-07-25,4365.029785,4379.910156,4307.439941,4368.540039,4368.540039,0
1997-07-28,4407.500000,4423.740234,4360.470215,4400.299805,4400.299805,0
1997-07-29,4395.549805,4409.209961,4347.799805,4377.700195,4377.700195,0
1997-07-30,4399.990234,4462.990234,4399.990234,4458.660156,4458.660156,0
1997-07-31,4463.919922,4477.700195,4393.040039,4405.520020,4405.520020,0
1997-08-01,4422.169922,4431.950195,4275.680176,4336.979980,4336.979980,0
1997-08-04,4354.000000,4375.589844,4279.669922,4302.500000,4302.500000,0
1997-08-05,4330.209961,4371.220215,4290.089844,4325.859863,4325.859863,0
1997-08-06,4318.640137,4371.950195,4300.319824,4364.250000,4364.250000,0
1997-08-07,4383.100098,4460.149902,4373.629883,4428.080078,4428.080078,0
1997-08-08,4378.509766,4407.200195,4309.649902,4342.310059,4342.310059,0
1997-08-11,4269.359863,4352.149902,4267.740234,4333.149902,4333.149902,0
1997-08-12,4351.830078,4384.330078,4347.330078,4377.509766,4377.509766,0
1997-08-13,4316.930176,4338.859863,4211.819824,4237.060059,4237.060059,0
1997-08-14,4269.669922,4290.250000,4175.430176,4195.529785,4195.529785,0
1997-08-15,4204.930176,4228.229980,4067.639893,4077.590088,4077.590088,0
1997-08-18,4017.399902,4095.270020,3965.310059,4080.550049,4080.550049,0
1997-08-19,4134.470215,4191.229980,4118.459961,4190.450195,4190.450195,0
1997-08-20,4242.169922,4264.250000,4205.959961,4251.930176,4251.930176,0
1997-08-21,4277.740234,4279.919922,4191.689941,4204.810059,4204.810059,0
1997-08-22,4155.399902,4159.890137,4031.510010,4090.139893,4090.139893,0
1997-08-25,4126.970215,4146.240234,4044.080078,4076.750000,4076.750000,0
1997-08-26,4050.610107,4108.189941,3910.290039,3993.699951,3993.699951,0
1997-08-27,3952.169922,4037.810059,3932.989990,3992.030029,3992.030029,0
1997-08-28,4019.550049,4040.389893,3853.129883,3897.429932,3897.429932,0
1997-08-29,3897.600098,3920.360107,3849.889893,3919.790039,3919.790039,0
1997-09-01,3942.510010,4004.120117,3934.090088,4001.810059,4001.810059,0
1997-09-02,4018.530029,4130.609863,4018.530029,4127.279785,4127.279785,0
1997-09-03,4166.609863,4196.750000,4054.040039,4062.129883,4062.129883,0
1997-09-04,4048.739990,4098.500000,4027.250000,4093.429932,4093.429932,0
1997-09-05,4098.979980,4149.740234,4068.889893,4073.709961,4073.709961,0
1997-09-08,4071.270020,4133.060059,4055.570068,4131.259766,4131.259766,0
1997-09-09,4120.040039,4141.160156,4067.159912,4104.569824,4104.569824,0
1997-09-10,4101.750000,4126.359863,4014.659912,4028.000000,4028.000000,0
1997-09-11,3969.229980,3986.580078,3888.370117,3890.239990,3890.239990,0
1997-09-12,3918.590088,3956.979980,3783.050049,3796.610107,3796.610107,0
1997-09-15,3848.629883,3893.280029,3796.939941,3869.530029,3869.530029,0
1997-09-16,3873.760010,3995.959961,3832.030029,3995.689941,3995.689941,0
1997-09-17,4026.929932,4040.870117,3968.260010,3970.439941,3970.439941,0
1997-09-18,3974.389893,4010.629883,3946.520020,4004.040039,4004.040039,0
1997-09-19,4012.300049,4046.699951,3955.850098,3983.060059,3983.060059,0
1997-09-22,4011.239990,4102.799805,4011.239990,4096.850098,4096.850098,0
1997-09-23,4107.680176,4138.740234,4082.639893,4091.770020,4091.770020,0
1997-09-24,4090.169922,4156.259766,4066.780029,4150.950195,4150.950195,0
1997-09-25,4130.700195,4163.879883,4102.509766,4104.930176,4104.930176,0
1997-09-26,4082.540039,4137.879883,4041.090088,4135.089844,4135.089844,0
1997-09-29,4126.620117,4126.620117,4085.449951,4116.520020,4116.520020,0
1997-09-30,4146.529785,4173.899902,4142.950195,4154.890137,4154.890137,0
1997-10-01,4154.629883,4272.870117,4147.299805,4262.979980,4262.979980,0
1997-10-02,4271.709961,4285.140137,4247.379883,4266.169922,4266.169922,0
1997-10-03,null,null,null,null,null,null
1997-10-06,4281.899902,4332.359863,4266.259766,4326.350098,4326.350098,0
1997-10-07,4332.020020,4348.959961,4263.970215,4311.129883,4311.129883,0
1997-10-08,4343.270020,4363.740234,4244.129883,4267.399902,4267.399902,0
1997-10-09,4241.310059,4284.009766,4129.620117,4179.919922,4179.919922,0
1997-10-10,4188.660156,4208.779785,4134.370117,4164.620117,4164.620117,0
1997-10-13,4177.330078,4236.740234,4177.330078,4225.270020,4225.270020,0
1997-10-14,4247.509766,4247.509766,4171.459961,4215.229980,4215.229980,0
1997-10-15,4182.330078,4205.620117,4139.700195,4168.620117,4168.620117,0
1997-10-16,4168.229980,4172.060059,4114.060059,4149.919922,4149.919922,0
1997-10-17,4098.220215,4103.660156,4030.270020,4049.159912,4049.159912,0
1997-10-20,4046.370117,4072.330078,3980.699951,4069.250000,4069.250000,0
1997-10-21,4088.820068,4178.700195,4085.689941,4172.470215,4172.470215,0
1997-10-22,4203.459961,4235.879883,4119.160156,4124.859863,4124.859863,0
1997-10-23,4102.240234,4103.899902,3927.179932,3976.379883,3976.379883,0
1997-10-24,4042.070068,4066.270020,3976.989990,3981.439941,3981.439941,0
1997-10-27,3935.729980,3935.729980,3846.729980,3871.389893,3871.389893,0
1997-10-28,3669.449951,3733.459961,3366.030029,3645.689941,3645.689941,0
1997-10-29,3797.580078,3841.159912,3734.340088,3806.659912,3806.659912,0
1997-10-30,3732.870117,3759.360107,3632.860107,3748.879883,3748.879883,0
1997-10-31,3771.510010,3827.500000,3734.199951,3753.659912,3753.659912,0
1997-11-03,3802.729980,3876.969971,3802.300049,3847.729980,3847.729980,0
1997-11-04,3869.080078,3869.080078,3776.389893,3784.800049,3784.800049,0
1997-11-05,3806.820068,3876.219971,3806.820068,3841.389893,3841.389893,0
1997-11-06,3833.929932,3844.560059,3797.800049,3813.879883,3813.879883,0
1997-11-07,3775.830078,3775.830078,3663.800049,3715.379883,3715.379883,0
1997-11-10,3723.250000,3771.909912,3722.280029,3728.370117,3728.370117,0
1997-11-11,3727.860107,3741.290039,3704.870117,3734.790039,3734.790039,0
1997-11-12,3700.659912,3710.179932,3645.830078,3697.479980,3697.479980,0
1997-11-13,3699.439941,3726.649902,3679.010010,3701.939941,3701.939941,0
1997-11-14,3724.600098,3768.590088,3673.909912,3676.649902,3676.649902,0
1997-11-17,3739.709961,3817.449951,3739.709961,3816.709961,3816.709961,0
1997-11-18,3826.149902,3860.250000,3796.820068,3844.139893,3844.139893,0
1997-11-19,3801.040039,3884.110107,3783.959961,3876.899902,3876.899902,0
1997-11-20,3891.179932,3940.739990,3888.939941,3931.810059,3931.810059,0
1997-11-21,3960.909912,3986.370117,3937.270020,3941.909912,3941.909912,0
1997-11-24,3918.979980,3918.979980,3821.929932,3832.100098,3832.100098,0
1997-11-25,3818.199951,3873.699951,3816.989990,3850.139893,3850.139893,0
1997-11-26,3880.219971,3943.260010,3878.100098,3926.929932,3926.929932,0
1997-11-27,3953.389893,3978.879883,3952.149902,3961.969971,3961.969971,0
1997-11-28,3966.020020,3975.139893,3941.469971,3972.080078,3972.080078,0
1997-12-01,4000.040039,4137.930176,4000.040039,4125.919922,4125.919922,0
1997-12-02,4140.279785,4143.520020,4073.419922,4096.399902,4096.399902,0
1997-12-03,4087.790039,4117.279785,4053.510010,4074.550049,4074.550049,0
1997-12-04,4089.350098,4172.129883,4089.350098,4159.720215,4159.720215,0
1997-12-05,4153.750000,4195.970215,4121.629883,4191.810059,4191.810059,0
1997-12-08,4217.270020,4245.790039,4194.069824,4208.140137,4208.140137,0
1997-12-09,4212.939941,4226.479980,4167.359863,4187.129883,4187.129883,0
1997-12-10,4174.069824,4180.240234,4104.000000,4116.700195,4116.700195,0
1997-12-11,4064.260010,4064.260010,4005.649902,4016.699951,4016.699951,0
1997-12-12,4051.540039,4087.709961,4034.439941,4061.909912,4061.909912,0
1997-12-15,4072.850098,4091.669922,4028.729980,4029.080078,4029.080078,0
1997-12-16,4063.300049,4152.180176,4053.800049,4150.310059,4150.310059,0
1997-12-17,4156.240234,4194.779785,4130.009766,4154.569824,4154.569824,0
1997-12-18,4140.839844,4187.680176,4140.839844,4162.919922,4162.919922,0
1997-12-19,4115.189941,4131.040039,4051.239990,4055.350098,4055.350098,0
1997-12-22,4074.510010,4137.339844,4035.050049,4125.540039,4125.540039,0
1997-12-23,4141.560059,4146.959961,4104.459961,4132.790039,4132.790039,0
1997-12-24,null,null,null,null,null,null
1997-12-25,null,null,null,null,null,null
1997-12-26,null,null,null,null,null,null
1997-12-29,4142.709961,4266.020020,4142.580078,4266.020020,4266.020020,0
1997-12-30,4283.569824,4320.040039,4223.040039,4224.299805,4224.299805,0
1997-12-31,null,null,null,null,null,null
1998-01-01,null,null,null,null,null,null
1998-01-02,4270.689941,4368.000000,4270.689941,4364.319824,4364.319824,0
1998-01-05,4358.029785,4420.850098,4331.200195,4416.950195,4416.950195,0
1998-01-06,4427.299805,4427.330078,4345.819824,4360.049805,4360.049805,0
1998-01-07,4356.870117,4395.959961,4326.549805,4339.979980,4339.979980,0
1998-01-08,4359.350098,4400.939941,4274.000000,4293.640137,4293.640137,0
1998-01-09,4270.919922,4300.419922,4229.649902,4237.750000,4237.750000,0
1998-01-12,4145.140137,4145.140137,4069.649902,4134.640137,4134.640137,0
1998-01-13,4179.129883,4209.479980,4142.410156,4150.009766,4150.009766,0
1998-01-14,4198.169922,4224.819824,4141.959961,4145.410156,4145.410156,0
1998-01-15,4132.640137,4165.279785,4124.149902,4140.220215,4140.220215,0
1998-01-16,4170.000000,4219.129883,4170.000000,4216.240234,4216.240234,0
1998-01-19,4247.089844,4304.290039,4241.700195,4290.049805,4290.049805,0
1998-01-20,4291.310059,4322.000000,4268.950195,4310.830078,4310.830078,0
1998-01-21,4328.799805,4332.490234,4248.819824,4250.470215,4250.470215,0
1998-01-22,4208.290039,4243.410156,4172.410156,4238.770020,4238.770020,0
1998-01-23,4236.649902,4275.740234,4204.970215,4222.160156,4222.160156,0
1998-01-26,4172.129883,4277.549805,4155.839844,4266.339844,4266.339844,0
1998-01-27,4267.339844,4318.640137,4249.609863,4316.049805,4316.049805,0
1998-01-28,4325.080078,4405.359863,4317.020020,4385.290039,4385.290039,0
1998-01-29,4410.259766,4451.259766,4380.399902,4444.529785,4444.529785,0
1998-01-30,4455.529785,4458.339844,4421.330078,4442.529785,4442.529785,0
1998-02-02,4481.020020,4549.220215,4480.819824,4529.879883,4529.879883,0
1998-02-03,4533.819824,4554.509766,4491.859863,4529.180176,4529.180176,0
1998-02-04,4545.180176,4555.049805,4474.270020,4509.250000,4509.250000,0
1998-02-05,4508.450195,4581.000000,4486.509766,4494.720215,4494.720215,0
1998-02-06,4513.870117,4546.470215,4494.500000,4536.910156,4536.910156,0
1998-02-09,4569.500000,4591.930176,4509.419922,4519.560059,4519.560059,0
1998-02-10,4515.310059,4563.450195,4506.689941,4558.620117,4558.620117,0
1998-02-11,4578.419922,4598.060059,4537.649902,4552.459961,4552.459961,0
1998-02-12,4561.950195,4602.160156,4504.109863,4509.370117,4509.370117,0
1998-02-13,4523.750000,4528.520020,4485.549805,4522.419922,4522.419922,0
1998-02-16,4520.600098,4535.560059,4504.839844,4535.560059,4535.560059,0
1998-02-17,4551.950195,4632.350098,4548.149902,4627.419922,4627.419922,0
1998-02-18,4623.459961,4633.770020,4582.229980,4611.660156,4611.660156,0
1998-02-19,4628.939941,4637.509766,4575.839844,4581.080078,4581.080078,0
1998-02-20,4580.359863,4612.180176,4578.390137,4583.029785,4583.029785,0
1998-02-23,4609.339844,4665.189941,4591.600098,4610.660156,4610.660156,0
1998-02-24,4601.819824,4629.479980,4569.500000,4604.549805,4604.549805,0
1998-02-25,4601.759766,4707.549805,4601.430176,4704.580078,4704.580078,0
1998-02-26,4726.669922,4729.589844,4680.839844,4695.779785,4695.779785,0
1998-02-27,4727.729980,4736.089844,4662.279785,4693.859863,4693.859863,0
1998-03-02,4696.479980,4790.310059,4679.859863,4781.620117,4781.620117,0
1998-03-03,4779.859863,4783.970215,4745.689941,4759.620117,4759.620117,0
1998-03-04,4781.569824,4791.410156,4678.080078,4690.520020,4690.520020,0
1998-03-05,4659.790039,4689.160156,4612.140137,4676.419922,4676.419922,0
1998-03-06,4697.020020,4782.100098,4661.620117,4762.709961,4762.709961,0
1998-03-09,4757.700195,4838.700195,4749.560059,4828.890137,4828.890137,0
1998-03-10,4830.169922,4870.549805,4807.839844,4852.220215,4852.220215,0
1998-03-11,4898.160156,4916.879883,4829.350098,4862.410156,4862.410156,0
1998-03-12,4845.029785,4854.459961,4810.839844,4838.669922,4838.669922,0
1998-03-13,4861.799805,4914.049805,4835.310059,4872.240234,4872.240234,0
1998-03-16,4852.870117,4918.569824,4847.109863,4905.589844,4905.589844,0
1998-03-17,4929.060059,4956.060059,4929.029785,4945.910156,4945.910156,0
1998-03-18,4958.959961,4958.959961,4874.529785,4908.549805,4908.549805,0
1998-03-19,4920.319824,4960.700195,4917.250000,4949.910156,4949.910156,0
1998-03-20,4969.830078,5055.370117,4969.830078,5045.160156,5045.160156,0
1998-03-23,5060.339844,5060.339844,4960.669922,5014.129883,5014.129883,0
1998-03-24,4991.549805,5065.290039,4988.419922,5064.350098,5064.350098,0
1998-03-25,5096.609863,5136.790039,5079.779785,5114.129883,5114.129883,0
1998-03-26,5105.310059,5105.470215,4996.390137,5029.000000,5029.000000,0
1998-03-27,5020.189941,5100.799805,5008.569824,5066.899902,5066.899902,0
1998-03-30,5059.290039,5080.279785,4994.520020,5069.890137,5069.890137,0
1998-03-31,5092.359863,5106.500000,5037.870117,5097.250000,5097.250000,0
1998-04-01,5084.120117,5170.290039,5079.680176,5135.350098,5135.350098,0
1998-04-02,5153.950195,5192.299805,5145.819824,5179.040039,5179.040039,0
1998-04-03,5210.220215,5256.580078,5206.709961,5254.319824,5254.319824,0
1998-04-06,5246.430176,5346.839844,5238.270020,5345.890137,5345.890137,0
1998-04-07,5353.640137,5359.680176,5283.370117,5309.669922,5309.669922,0
1998-04-08,5316.569824,5323.319824,5241.049805,5267.350098,5267.350098,0
1998-04-09,5234.770020,5322.299805,5233.830078,5312.250000,5312.250000,0
1998-04-10,null,null,null,null,null,null
1998-04-13,null,null,null,null,null,null
1998-04-14,5350.160156,5409.819824,5301.569824,5367.979980,5367.979980,0
1998-04-15,5390.020020,5409.229980,5343.459961,5359.240234,5359.240234,0
1998-04-16,5381.500000,5398.459961,5268.859863,5292.970215,5292.970215,0
1998-04-17,5276.049805,5333.580078,5243.259766,5326.629883,5326.629883,0
1998-04-20,5372.839844,5436.770020,5372.839844,5407.930176,5407.930176,0
1998-04-21,5419.870117,5420.919922,5337.459961,5373.799805,5373.799805,0
1998-04-22,5386.819824,5425.850098,5297.479980,5312.279785,5312.279785,0
1998-04-23,5333.240234,5341.709961,5215.169922,5262.569824,5262.569824,0
1998-04-24,5249.540039,5254.779785,5136.729980,5144.419922,5144.419922,0
1998-04-27,5121.140137,5155.629883,4992.120117,5002.709961,5002.709961,0
1998-04-28,5027.919922,5114.370117,5009.919922,5110.879883,5110.879883,0
1998-04-29,5129.209961,5153.180176,5051.229980,5083.799805,5083.799805,0
1998-04-30,5102.089844,5269.100098,5082.140137,5241.229980,5241.229980,0
1998-05-01,null,null,null,null,null,null
1998-05-04,5264.250000,5357.470215,5259.430176,5337.750000,5337.750000,0
1998-05-05,5337.500000,5337.500000,5210.310059,5226.200195,5226.200195,0
1998-05-06,5230.939941,5297.640137,5189.180176,5264.620117,5264.620117,0
1998-05-07,5277.549805,5277.549805,5160.129883,5164.890137,5164.890137,0
1998-05-08,5184.819824,5289.089844,5178.439941,5270.609863,5270.609863,0
1998-05-11,5310.529785,5351.779785,5297.620117,5348.750000,5348.750000,0
1998-05-12,5296.120117,5320.609863,5266.700195,5307.819824,5307.819824,0
1998-05-13,5340.100098,5413.930176,5328.979980,5371.990234,5371.990234,0
1998-05-14,5400.290039,5410.779785,5322.270020,5374.109863,5374.109863,0
1998-05-15,5385.910156,5429.109863,5374.970215,5414.310059,5414.310059,0
1998-05-18,5384.029785,5388.729980,5329.089844,5343.660156,5343.660156,0
1998-05-19,5374.069824,5446.029785,5370.939941,5441.000000,5441.000000,0
1998-05-20,5447.240234,5533.399902,5434.589844,5514.509766,5514.509766,0
1998-05-21,null,null,null,null,null,null
1998-05-22,5520.339844,5577.350098,5506.770020,5530.189941,5530.189941,0
1998-05-25,5548.330078,5597.430176,5547.819824,5592.459961,5592.459961,0
1998-05-26,5614.430176,5671.520020,5612.740234,5639.890137,5639.890137,0
1998-05-27,5580.790039,5580.790039,5451.459961,5466.879883,5466.879883,0
1998-05-28,5532.299805,5579.200195,5470.600098,5507.359863,5507.359863,0
1998-05-29,5543.740234,5591.439941,5534.149902,5556.990234,5556.990234,0
1998-06-01,null,null,null,null,null,null
1998-06-02,5542.549805,5613.830078,5495.109863,5583.830078,5583.830078,0
1998-06-03,5575.970215,5641.069824,5572.589844,5640.419922,5640.419922,0
1998-06-04,5628.540039,5628.540039,5569.410156,5605.379883,5605.379883,0
1998-06-05,5648.729980,5726.129883,5644.810059,5724.750000,5724.750000,0
1998-06-08,5761.959961,5796.189941,5757.629883,5787.049805,5787.049805,0
1998-06-09,5789.129883,5789.439941,5740.939941,5773.770020,5773.770020,0
1998-06-10,5758.020020,5810.020020,5707.470215,5799.220215,5799.220215,0
1998-06-11,null,null,null,null,null,null
1998-06-12,5741.089844,5741.089844,5623.350098,5631.339844,5631.339844,0
1998-06-15,5635.390137,5668.049805,5511.270020,5581.240234,5581.240234,0
1998-06-16,5535.959961,5632.399902,5523.850098,5621.709961,5621.709961,0
1998-06-17,5662.379883,5743.140137,5662.379883,5742.830078,5742.830078,0
1998-06-18,5777.700195,5811.700195,5680.750000,5689.890137,5689.890137,0
1998-06-19,5718.979980,5730.540039,5634.149902,5644.220215,5644.220215,0
1998-06-22,5652.560059,5688.240234,5609.529785,5648.109863,5648.109863,0
1998-06-23,5664.549805,5751.890137,5659.229980,5748.339844,5748.339844,0
1998-06-24,5769.560059,5794.930176,5719.310059,5784.399902,5784.399902,0
1998-06-25,5822.709961,5894.209961,5822.709961,5886.720215,5886.720215,0
1998-06-26,5873.490234,5899.729980,5842.450195,5870.490234,5870.490234,0
1998-06-29,5888.620117,5945.029785,5888.620117,5933.729980,5933.729980,0
1998-06-30,5953.529785,5957.560059,5831.729980,5841.830078,5841.830078,0
1998-07-01,5866.810059,5937.490234,5860.689941,5910.509766,5910.509766,0
1998-07-02,5939.620117,5986.629883,5890.910156,5905.149902,5905.149902,0
1998-07-03,5914.549805,5963.939941,5912.950195,5961.450195,5961.450195,0
1998-07-06,5985.390137,5985.390137,5901.049805,5942.060059,5942.060059,0
1998-07-07,5963.509766,5998.919922,5955.500000,5975.879883,5975.879883,0
1998-07-08,5973.290039,6025.500000,5949.330078,6018.890137,6018.890137,0
1998-07-09,6051.359863,6051.359863,5979.229980,6000.839844,6000.839844,0
1998-07-10,5962.060059,6024.580078,5919.990234,6001.240234,6001.240234,0
1998-07-13,6014.430176,6054.779785,6001.779785,6023.310059,6023.310059,0
1998-07-14,6026.080078,6103.080078,6026.080078,6101.899902,6101.899902,0
1998-07-15,6143.419922,6161.609863,6084.529785,6106.100098,6106.100098,0
1998-07-16,6107.729980,6158.970215,6084.229980,6108.000000,6108.000000,0
1998-07-17,6131.459961,6170.379883,6117.740234,6162.859863,6162.859863,0
1998-07-20,6155.209961,6206.009766,6132.279785,6186.089844,6186.089844,0
1998-07-21,6195.180176,6224.520020,6164.479980,6184.100098,6184.100098,0
1998-07-22,6151.729980,6189.609863,6081.109863,6081.109863,6081.109863,0
1998-07-23,6109.660156,6138.779785,6025.770020,6043.819824,6043.819824,0
1998-07-24,5990.479980,6062.029785,5952.819824,6040.580078,6040.580078,0
1998-07-27,6048.709961,6075.049805,5850.259766,5854.350098,5854.350098,0
1998-07-28,5948.870117,5969.200195,5857.270020,5867.520020,5867.520020,0
